DM_EVENT.date_ops_start,DM_ACTIVITY.activity_code,DM_ACTIVITY.activity_memo,LOSS_CIRCULATION
19/06/2014,F1,"drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1463 m to 1642.5 mmd/ 1355.7 mtvd with 1.15 sg nabm, no losses. bhct 98 c. bg 0.4%, max gas 3.751%@1531.5 mmd/ 1231.5 mtvd - control on btm rop max 100 m/hr for lwd realtime data. - last survey at 1631.94 m: 40.53 incl, 151.48 azi, 2.6 m below, 7.9 m left from plan well path.",0.0
19/06/2014,C1,"hold pjsm. p/u 7"" float shoe jt and check float. rih with 1 intermediate jt. p/u float collar jt, check float. rih 7"" casing 29# tpcq l80 r3 to 1063 m, no losses. avg speed 18-21 jts/hr  00:00-06:00 hrs operations ======================= 00:00-00:45 continue rih 7"" casing from 1063 m to 1212 m. no losses. avg speed 18-21 jts/hr 00:45-01:00 p/u and m/u 7"" casing hanger c/w with running tool to string. rih and land hanger to 1243.7 m (1050.1 mtvd) with 65 klbs string wt (p/u 169, s/o 137). fs @ 1243.7 m, fc @ 1217.9 m. total run 95 jts of 7"" 29# tpcq l80 r3, 1xfs jt, 1xint jt, 1xfc jt. - confirm correct amount of 7"" casing left on rig. 01:00-01:30 r/u cement head and lines. line up to rig pump. 01:30-03:00 circulate prior to cement job ( 1130 lpm, 260 psi), no losses, max gas 4.2%, bg 0.9%. meanwhile pjsm. line up to cement unit. pump 0.79 m3 sw, pressure test line 300/4800 psi. pump 2.38 m3 of sw. 03:00-04:00 drop bottom plug. mix and pump 16.33 m3 1.50 sg lead slurry, 14.74 m3 1.91 sg tail slurry (use 12.6"" oh). no losses. 04:00-05:00 drop top plug. cement unit displace with 0.79 m3 of 1.03 sg sw. line up rig pump, displace cement with 23.28 m3 (300-1100 lpm) of 1.03 sg sw. bump plug 1027 stks, 1100 psi (450 psi over final cir pressure). cip @ 04:40 hrs. line up to cement unit. pressure test casing 3800 psi. bleed off pressure, no back flow (0.37 m3 bleed back). no losses during cement job. differential pressure actual/cal = 550/465 psi. note: - while cementing, l/d bails, ""casing cir tool"", change saver sub, r/u drilling bails, & casing elevator. 05:00-06:00 r/d cement head and lines. release and l/d landing string. m/u 7"" hanger (at-25-h) to running tool, r/d casing running equipment.",0.0
19/06/2014,G5,"perform srft logging 1378 m to 2070 m, 11 pressure test (7 normal, 2 unstable, 1 partial leak, 1 sample).   00:00-06:00 hrs operations ======================= 00:00-04:00 perform srft logging 2070 m to 2500 m. total 24 pressure test (13 normal, 1 dry, 1 tight, 6 unstable, 1 partial leak, and 2 samples). max formation pressure 1.02 sg emw @ 2330 mmd/ 1877.7 mtvd. min formation pressure 1.00 sg emw @ 1472.5 mmd/ 1226.5 mtvd. - no losses/gain while logging. 04:00-05:00 pooh srft tool to surface. 05:00-06:00 hold pjsm. drain samples. l/d srft tools and r/d wireline - in progress.",0.0
19/06/2014,F1,"drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 2728 m to td 2872 mmd/ 2290.4 mtvd with 1.15 sg nabm, no losses. bhct 151.5 c. bg 0.2-0.3%. drilling parameters: wob 8-10 klbs, 1000 lpm, 2150 psi (fg), 2000 psi (ug), 200 rpm, tq on/ off 7-9/6-7 kft-lbs rotate 144 m/ 2.57 hrs. avg rop 56 m/hr. ug 23%, fg 77% p/u 193 klbs, s/o 135 klbs, rot 156 klbs. - bit on-bottom: daily 57%, cumulative 60% - control on btm rop max 100 m/hr for lwd realtime data. - pump tandem pill (low vis/hi dens) at 2707 m, cuttings increase at shakers 20% - pump off test at 2823 m 0.2%/bg 0.2% - projection at td: 38.64 incl, 148.65 azi, 1.2 m below, 39.7 m left from plan well path.",0.0
19/06/2014,C2,"drop top plug. cement unit displace with 0.79 m3 of 1.03 sg sw. line up rig pump, displace cement with 23.28 m3 (300-1100 lpm) of 1.03 sg sw. bump plug 1027 stks, 1100 psi (450 psi over final cir pressure). cip @ 04:40 hrs. line up to cement unit. pressure test casing 3800 psi. bleed off pressure, no back flow (0.37 m3 bleed back). no losses during cement job. differential pressure actual/cal = 550/465 psi. est toc from volumetric 700 m (plan 700 m). - while cementing, change bails, ""csg cir tool"", change saver sub, elevator.",0.0
19/06/2014,F1,"drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1250 m to 1463 mmd/ 1219 mtvd with 1.15 sg nabm, no losses. bhct 88.5 c. bg 0.4%, max gas 2.01%@1380.5 mmd/ 1155.7 mtvd drilling parameters: wob 8-10 klbs, 1000 lpm, 1750 psi (fg), 1600 psi (ug), 120-200 rpm, tq on/ off 3-4/2-3 kft-lbs rotate 216 m/ 2.64 hrs. avg rop 81.8 m/hr. ug 20%, fg 80% p/u 150 klbs, s/o 115 klbs, rot 130 klbs. - control on btm rop max 100 m/hr for lwd realtime data. - last survey at 1430.08 m: 39.71 incl, 151.89 azi, 2.2 m below, 6.2 m left from plan well path.  00:00-06:00 hrs operations ======================= 00:00-03:30 drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1463 m to 1642.5 mmd/ 1315.7 mtvd with 1.15 sg nabm, no losses. bhct 88.5 c. bg 0.4%, max gas 3.751%@1531.5 mmd/ 1231.5 mtvd - control on btm rop max 100 m/hr for lwd realtime data. - last survey at 1631.94 m: 40.53 incl, 151.48 azi, 2.6 m below, 7.9 m left from plan well path. 03:30-04:45 observe overshot seals to mandrel leaking koomey fluid. stop drilling. circulate bottoms up and perform pump off test. pump off gas 0.3%/bg 0.3 %. note: - no nabm leaking. reduce overshot seals pressure to 75 psi, leaking reduced (normal working pressure 250-350 psi). 04:45-05:30 flow check, hole static. pooh from 1642.5 m to 1238 m (inside 7"" casing), hole take correct displacement. 05:30-06:00 flow check, hole static. slug pipe.",0.0
19/06/2014,C2,"circulate prior to cement job (1130 lpm, 260 psi), no losses, max gas 4.2%/bg 0.9%. whilst pjsm. line up cement unit. pump 0.79 m3 sw, pressure test line 300/4800 psi. pump 2.38 m3 sw",0.0
19/06/2014,C1,"continue rih 7"" casing from 1063 m to 1212 m. no losses. avg speed 18-21 jts/hr",0.0
19/06/2014,C2,"drop bottom plug. mix and pump 16.33 m3 1.50 sg lead slurry, 14.74 m3 1.91 sg tail slurry (use 12.6"" oh). no losses.",0.0
19/06/2014,C3,"hold pjsm. bleed off pressure on diverter overshot system. n/d and pick up 13-5/8"" bop c/w risers & wellhead adaptor & mandrel, above platform top deck. *** rig release from at-25-p to at-25-h on 30-june-14 at 03:30 hrs *** 8.47 days vs 7.88 days afe. note: - break out and l/d 4"" xt-39 saver sub.  ***offline operations*** 03:45-04:45 n/u cement bonnet, retrieve bpv. n/u cement head and line. line up to rig pump. 04:45-05:45 circulate btms up (990 lpm, 2720 psi) max gas 14.2%, reduce to bg 0.4%. no losses. mw in/out 1.15 sg. 05:45-06:30 rig pump 24 m3 of 1.40 sg mcs-gs spacer with 790 lpm, 1000-1750 psi. 06:30-08:15 line up to cement unit. pressure test line to 250/5000 psi. mix and pump 36.15 m3 of 1.68 sg single slurry. flush line with 3.2 m3 of sw and 0.48 m3 of 1.03 sg retarded kcl brine (use 6.45"" oh for calculation). 08:15-08:45 drop plug. displace with 0.79 m3 of 1.03 sg retarded kcl brine, 6.98 m3 of 0.77 sg base oil and 0.79 m3 of retarded brine (total 8.57 m3). bump plug, final circulating pressure 2670 psi (250 lpm). pressure test tubing to 4000 psi. cip at 08:30 hrs. note: exercise dhsv several times while displacing cement, no losses during cement job. differential pressure cal/actual = 1730/2420 psi. 08:45-09:00 perform inflow test 2000/1000 psi for 15 min. bleed off, fluid flow back 0.16 m3. check float holding. est/ plan toc at 569/700 m from volumetric, pure spacer return 15.58 m3.",0.0
19/06/2014,P4F,"m/u circulating swedge. break circulation 700 lpm, 1400 psi, no losses. l/d same.",0.0
19/06/2014,F1,"drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1699.5 m to 2728 mmd/2178.4 mtvd with 1.15 sg nabm, no gain/losses. bhct 147 c. bg 0.3%. max gas 9.01% @2220.5 mmd/1796.5 mtvd. drilling parameters: wob 8-11 klbs, 1000 lpm, 2150 psi (fg), 2000 psi (ug), 200-220 rpm, tq on/ off 7-9/5-6 kft-lbs rotate 1028.5 m/ 14.4 hrs. avg rop 71 m/hr. ug 23%, fg 77% p/u 193 klbs, s/o 135 klbs, rot 156 klbs. - control on btm rop max 100 m/hr for lwd realtime data. - pump tandem pill (low vis/hi dens) at 2070, 2450 m, cuttings increase at shakers 25-50% - top 2b 1790 mmd/1467.8 mtvd: cly 15-100%,sst tr-85%, coal tr. - top 2a 1911 mmd/1560 mtvd: cly 40-100%,sst tr-30%, coal tr-5. - top fm1 2172 mmd/ 1760 mtvd: cly 20-100%,sst tr-80%. - last survey at 2697.47 m: 39.36 incl, 149.26 azi, 2.8 m above, 33.3 m left from plan well path.  00:00-06:00 hrs operations ======================= 00:00-04:15 drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 2728 m to td 2872 mmd/ 2290.4 mtvd with 1.15 sg nabm, no losses. bhct 151.5 c. bg 0.2-0.3%. - control on btm rop max 100 m/hr for lwd realtime data. - pump tandem pill (low vis/hi dens) at 2707 m, cuttings increase at shakers 20% - pump off test at 2823 m 0.2%/bg 0.2% - projection at td: 38.64 incl, 148.65 azi, 1.2 m below, 39.7 m left from plan well path. 04:15-06:00 pump low-vis/hi-dens tandem pill, circulate pill out. btm up 90% clay, 10% sand. perform pump off test. continue circulate hole clean and condition mud (1000 lpm, 2050 psi, 100 rpm, 6-7 kft-lbs). hole size from propane lag check first/peak = 6.28""/6.48"". hole size from tandem pill 6.5"".",0.0
19/06/2014,P4F,"rih 2-7/8"" completion with 2-7/8"" 6.4# l80 cs tpcq from 1232 m to 1424 m. m/u xo. continue rih with 2-7/8"" 6.4# l80 13cr jfe bear to 2696 m. no losses. avg running speed 21-24 jts/hr.",0.0
19/06/2014,G5,"perform srft logging 2070 m to 2500 m. total 24 pressure test (13 normal, 1 dry, 1 tight, 6 unstable, 1 partial leak, and 2 samples). max formation pressure 1.02 sg emw @ 2330 mmd/ 1877.7 mtvd. min formation pressure 1.00 sg emw @ 1472.5 mmd/ 1226.5 mtvd. - no losses/gain while logging.",0.0
19/06/2014,P4F,"m/u xo & pump assy. stage up pump 1090 lpm. circulate bottom up whilst reciprocating string (1090 lpm, 2700 psi), no losses. max gas 10%, reduce to bg 0.3%. l/d same.",0.0
19/06/2014,P4F,"rih 2-7/8"" completion with 5000 psi in control line from 2696 m to 2758 m. no losses  00:00-06:00 hrs operations ======================= 00:00-00:45 rih 2-7/8"" completion with 5000 psi in control line from 2758 m to 2834 m. 00:45-01:45 m/u tubing hanger (with bpv pre-installed). cut and terminate control line to hanger. m/u hanger to string & running tool. connect and pressure test control line 7500 psi. displace bop and riser with sea water. drain bop stack. 01:45-02:00 rih and land tubing with 27 klbs string to 2864.88 m (p/u 127 klbs, s/o 99 klbs).pressure test seal to 5000 psi/5 min. expand lock ring. pull test 10 klbs above p/u weight. pressure test again 5000 psi/10 min. fs at 2864.88 m (2284.84 mtvd), fc at 2863.98 m, dhsv at 161 m. total run 111 jts 2-7/8"" 6.4# cs l80 tpcq r3, 111 jts 2-7/8"" 6.4# 13cr l80 jfe bear r3, 5 jts cs l80 tpcq pup, 1 jt 13cr l80 jfe bear pup, 1 dhsv, 1 fs, 1 fc. 02:00-02:30 m/u circulating swedge. break circulation 700 lpm, 1400 psi, no losses. l/d same. 02:30-03:00 release running tool. l/d landing jts. r/d 2-7/8"" running equipment. 03:00-03:30 hold pjsm. bleed off pressure on diverter overshot system. n/d and pick up 13-5/8"" bop c/w risers & wellhead adaptor & mandrel, above platform top deck. *** rig release from at-25-p to at-25-h on 30-june-14 at 03:30 hrs *** 8.47 days vs 7.88 days afe. ***offline operations*** 03:45-04:45 n/u cement bonnet, retrieve bpv. n/u cement head and line. line up to rig pump. 04:45-06:00 circulate btms up (990 lpm, 2720 psi) max gas 14.2%, reduce to bg 0.4%. no losses. mw in/out 1.15 sg. +++at-25-h+++ 03:30-04:30 pjsm. skid rig from at-25-p to at-25-h. align to well center. 04:30-05:15 n/u bop c/w wellhead adaptor&risers to wellhead. power up accumulator, function bop. meanwhile change saver sub to ht55. 05:15-06:00 m/u and rih cup tester. fill up bop. pressure test bop connections - in progress.",0.0
19/06/2014,P4F,"hold pjsm. p/u shoe joint, check floats. rih 2-7/8"" completion with 2-7/8"" 6.4# l80 cs tpcq to 1232 m (inside 7"" casing shoe). avg 20-21 jts/hr. no losses. note: - l/d 1 damaged joint while pick up, and 1 jt not pass drift (tpcq). m/u xo & pump assy. break circulate to 450 lpm, 150 psi. no losses.",0.0
19/06/2014,F1,"drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1642.5 m to 1699.5 mmd/ 1399 mtvd with 1.15 sg nabm, no gain/losses. bhct 98 c. bg 0.4%. drilling parameters: wob 8-10 klbs, 1000 lpm, 1900 psi (fg), 1700 psi (ug), 220 rpm, tq on/ off 4-6/3-4 kft-lbs rotate 57 m/ 0.61 hrs. avg rop 93 m/hr. ug 17%, fg 83% p/u 158 klbs, s/o 118 klbs, rot 140 klbs. - control on btm rop max 100 m/hr for lwd realtime data. - top 2c 1560 mmd/1293.1 mtvd: cly 95-100%,sst tr, coal tr-5%. - last survey at 1689.53 m: 40.32 incl, 151.51 azi, 2.5 m below, 8.3 m left from plan well path.  00:00-06:00 hrs operations ======================= 00:00-06:00 drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1699.5 m to 1980 mmd/ 1612 mtvd with 1.15 sg nabm, no losses. bhct 114 c. bg 0.4%. - control on btm rop max 100 m/hr for lwd realtime data. - top 2b 1790 mmd/1467.8 mtvd: cly 20-100%,sst tr-80%, coal tr. - top 2a 1911 mmd/1560 mtvd. - last survey at 1948.26m: 40.07 incl, 150.94 azi, 2.6 m below, 10.9 m left from plan well path.",0.0
19/06/2014,FN7,"wash down from 1613 m to 1642.5 m 100 m/hr for logging purpose. trip gas 9.72%, reduce to bg 0.4%. note: - whilst washing down and close to btm up, observe flow line fluctuating from normal 30% to 45% with rise in gas, no gain/loss. shut well in - 5 min, sicp/sidp 0/0 psi. open well up, continue circulate until gas down and flow line stable.",0.0
20/06/2014,F1,"continue drilling 6-1/8"" directional hole (ags/mwd/gr-res/neu-dens) from 1237 m to 2245 mmd/ 2027.4 mtvd with 1.15 sg nabm. bhct 133.5?c. bg 0.3%, max gas 3.3% @ 1484.0 mmd/ 1333.5 mtvd. formation: - top 2b: 1330 mmd/ 1192.8 mtvd: 20-100% cly, 0-80% sst, tr% coal. - top 2a: 1400 mmd/ 1256.7 mtvd: 20-100% cly, 0-80% sst, tr% coal. - top fm1: 1570 mmd/ 1412.1 mtvd: 20-100% cly, tr-80% sst. - top fm0: 2190 mmd/ 1976.7 mtvd: 30-100% cly, 0-70% sst.  drilling parameters: rotate: wob 8-16 klbs, 1050-1100 lpm, 2300-2700 psi (fg), 2100-2200 psi (ug), 150-220 rpm, tq on/ off 6-10/ 4-6 kft-lbs. rotate: 1008 m/ 13.31 hrs. avg rop 75.73 m/hr. ug 11.5%, fg 88.5%.  p/u 190 klbs, s/o 129 klbs, rot 155 klbs. on btm daily/cum = 59.82% / 59.82%. - unable to detect gr real time data from 2237 mmd/ 2020.1 mtvd. - reduce rpm to 180 and 150 prior to enter through fm1 and fm0 respectively. - no downhole losses/gain observed while drilling. - back ream the hole last 2 stands once kelly down for hole cleaning. - control on btm rop max 100 m/hr for lwd real time data. - pump tandem pill (3.2 m3 low vis and 4.8 m3 hi den) at 1525 m, 2014 m, and 2188 m. - observe 20-25% cutting increase once tandem pill on surface, avg hole size 6.4"", 6.7"", 6.7"". - take scr at 2071 mmd/ 1868 mtvd, mp #2/ #3: 10/ 380/ 400, 20/ 700/ 680, 30/ 1100/ 1150 (spm/ psi/ psi). - last survey at 2235.8 m: 22.87 incl, 111.48 azi, 10.35 m above, 12.32 m left from plan well path.  00:00 - 06:00 hrs operation ====================== 00:00 - 04:45 hrs continue drilling 6-1/8"" directional hole (ags/mwd/gr-res/neu-dens) from 2245 m to 2313 mmd/ 2090 mtvd with 1.15 sg nabm (well td). bhct 135.0?c. bg 0.2%, no max gas. - rop dropped to 10-20 m/hr from 2260 mmd/ 2041.3 mtvd. - no downhole losses/gain observed while drilling. - inject propane at last connection before td, avg hole size: first 6.27"", peak = 6.67"". - projection at td: 23.51 incl, 110.6 azi, 10.13 m above, 15.28 m left from plan well path. 04:45 - 05:30 hrs pump tandem pill (3.2 m3 low vis and 4.8 m3 hi den). circulate hole clean meanwhile reciprocating the string until pill out on surface with 1100 lpm, 2100 psi (ug), 160 rpm, 5-7 kft-lbs, no losses. - hole size from tandem pill = 6.5"", observe 5-10% cutting increase once pill on surface. - bottom up sample 90% sandstone. 05:30 - 06:00 hrs perform pump off test. pump tandem pill (3.2 m3 low vis and 4.8 m3 hi den). continue circulate the hole and condition mud meanwhile reciprocating the string_ in progress.",0.0
20/06/2014,F9,"circulate hole clean prior to perform fit with 1000 lpm, 1700 psi (ug), 50 rpm, 2-4 kft-lbs. note: bottom up sample: 30% clay, 70% cmt.  00:00 - 06:00 hrs operation ======================= 00:00 - 00:45 hrs space out drill string to inside 7"" casing (1229.4 mmd/ 1100.5 mtvd). r/u test assy. flush lines on annulus/ string and pressure test lines to 250/ 1500 psi for 5/10 min_ok. 00:45 - 01:45 hrs perform fit to 1.60 sg emw, 704 psi with 1.15 sg nabm. pump excess nabm from cement unit. l/d assy. wash down 6-1/8"" bha to bottom. note: volume pumped/returned = 0.19 m3. 01:45 - 06:00 hrs continue drilling 6-1/8"" directional hole (ags/mwd/gr-res/neu-dens) from 1237 m to 1420 mmd/ 1275 mtvd with 1.15 sg nabm. bhct 88.5?c. bg 0.3%, max gas 1.05% @ 1318.0 mmd/ 1181.79 mtvd. formation: - no downhole losses/gain observed while drilling. - control on btm rop max 100 m/hr for lwd real time data. - last survey at 1370.4 m: 24.41 incl, 117.55 azi, 6.32 m above, 3.66 m left from plan well path.",0.0
20/06/2014,F2B,"continue rih 6-1/8"" directional bha from 552 m to 1150 m, avg tripping speed 15-16 stds/hr with x-y racker. wash down from 1150 m to tag toc at 1200 m with 400 lpm, 350 psi, 5 klbs wob. note: no loss/gain observed during tripping.",0.0
20/06/2014,F4,"pump 6.4 m3 hi-vis sweep. circulate hole clean until sweep out on surface. displace well to 1.12 sg pac/phpa. circulate hole clean and condition mud until shaker clean with 3000 lpm, 1450 psi, 120 rpm, 5-6 kft-lbs. take scr at td. note: no losses. hole size from hi-vis sweep 13.3"", pac/phpa 13.3"". - bottom up sample at td 90% claystone, 10% sand stone. - mp #2/ #3: 20/ 200/ 195, 30/ 260/ 270, 40/ 320/ 300 (spm/ psi/ psi).",0.0
20/06/2014,C1,"wash down 7"" casing with 560 lpm, 140 psi from 1199 m and land hanger in to wellhead at 1229.44 m with 62 klbs string wt (p/u 215, s/o 134).  note:  - fs @ 1229.44 mmd/ 1100.51mtvd, fc @ 1204.25 m.  - total run 94 jts of 7"" 29# tpcq l80 r3 (1 damaged, total 95 jts), 1xfs jt, 1xint jt, 1xfc jt. - no loss/gain observed during running 7"" casing.",0.0
20/06/2014,C2,"circulate bottom up prior to perform cement job by stage pump up to 1050 lpm, 240 psi_ no losses. max gas 2.77%. offline: change out 20' casing bails to drilling bails, and change out tds saver sub to xt-39.",0.0
20/06/2014,C2,"drop top plug. displace with 1.6 m3 of 1.15 sg nabm. switch to rig pump. continue to displace cement with 22.18 m3 of 1.15 sg nabm with 700-420 lpm, 350-640 psi. bump plug at 982 stoke, 642 psi (cal 317 psi, pump eff 99%). cip @ 20:00 hrs. pressure test casing by cement unit to 3800 psi for 10 mins_ok. bleed off pressure and check float holding _ ok. estimated toc by volumetric @ 700 mmd (plan toc @ 700 mmd). note: no loss/gain observed during cement job.",0.0
20/06/2014,F3,"perform pump off test. pump tandem pill (3.2 m3 low vis and 4.8 m3 hi den). continue circulate the hole and condition mud meanwhile reciprocating the string with 1100 lpm, 2100-2050 psi (ug), 160 rpm, 5-6 kft-lbs, no losses. - hole size from tandem pill = 6.65"", observe 5% cutting increase once pill on surface. - bg = 0.2%, no pump off gas.",0.0
20/06/2014,F1,"continue drilling 6-1/8"" directional hole (ags/mwd/gr-res/neu-dens) from 2245 m to 2313 mmd/ 2090 mtvd with 1.15 sg nabm (well td). bhct 135.0?c. bg 0.2%, no max gas. drilling parameters: rotate: wob 14-16 klbs, 1050 lpm, 2450 psi (fg), 150-160 rpm, tq on/ off 8-10/ 5-7 kft-lbs. rotate: 68 m/ 3.318 hrs. avg rop 20.49 m/hr. fg 100%.  p/u 190 klbs, s/o 137 klbs, rot 155 klbs. on btm daily/cum = 69.85% / 64.84%. - unable to detect gr real time data from 2237 mmd/ 2020.1 mtvd. - no downhole losses/gain observed while drilling. - back ream the hole every stands once kelly down for hole cleaning. - rop dropped to 10-20 m/hr from 2260 mmd/ 2041.3 mtvd. - inject propane at last connection before td, avg hole size: first 6.27"", peak = 6.67"". - projection at td: 23.51 incl, 110.6 azi, 10.13 m above, 15.28 m left from plan well path.",0.0
20/06/2014,P4F,"p/u shoe joint, check floats_ ok. rih 2-7/8"" completion with 2-7/8"" 6.4# l80 cs tpcq to 866 m. continue rih with 2-7/8"" 6.4# l80 13cr jfe bear to 7"" casing shoe at 1229 m. avg running speed 17-18 jts/hr.  note: no loss/gain observed while running completion in cased hole.  00:00 - 00:30 hrs break circulation at 7"" casing shoe by stage pump up to 440 lpm, 250 psi_ good return. - no loss/gain observed while running completion in cased hole. 00:30 - 04:45 hrs continue to rih 2-7/8"" completion with 2-7/8"" 6.4# l80 13cr jfe bear from 1229 m to dhsv level at 2140 m, avg running speed 18-19 jts/hr. - no loss/gain observed while running completion in open hole. 04:45 - 05:00 hrs m/u circulating swedge and surface line. circulate the well with mp #1_ observe pressure at 700 psi with 800 lpm. 05:00 - 05:30 hrs troubleshooting on mp1 due to low pressure. establish circulation with mp #2 to get correct circulating pressure at 1000 lpm, 1900 psi.  05:30 - 06:00 hrs circulate bottoms up meanwhile reciprocating string_ in progress.  offline operation at-25-g (st) ========================== 19:00 - 19:45 hrs install surface line at wellhead and x-mas tree. line up to cement unit. flush the line overboard with sw. pressure test surface line to 250/5000 psi for 5/10 min_ ok. 19:45 - 21:00 hrs line up to rig pump. establish conventional circulation by stage pump up to 800 lpm, 750-850 psi. circulate full circulation and displace the well with flesh 1.15 sg namb (return through choke manifold_ fully open), no gas/ loss/ gain observed. note: mw out vary from 0.99-1.20 sg during circulation, final mw in/out = 1.15 sg nabm. 21:00 - 21:30 hrs shut the well at x-mas tree and wellhead side outlet valve. install pressure gauge and monitor on pressure. note: initial pressure kill string/ annulus = 0/ 0 psi, 6 o'clock (25 july 14) kill string/ annulus = 0/ 380 psi.",0.0
